Show_Duration,Show_Name,Ticket_Type,Theater,On_Sale,Address,Price,Categories,Performance,Capacity
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-21T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-22T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-23T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-23T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-24T15:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-26T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-27T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-27T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-28T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-29T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-30T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-09-30T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-01T15:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-03T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-04T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-05T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-06T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-07T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-07T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-08T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-08T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-10T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-11T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-11T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-12T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-13T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-14T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-14T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-15T15:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-17T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,137,113","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-18T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-18T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-19T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-20T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-21T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-21T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-22T15:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-24T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-25T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-25T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-26T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-27T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-28T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-28T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-29T15:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-10-30T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-01T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-01T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-02T19:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-03T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-04T14:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-04T20:00:00-04:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-05T15:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-07T19:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-08T14:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-08T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-09T19:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-10T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-11T14:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-11T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-12T15:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-14T19:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-15T14:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-15T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-16T19:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-17T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-18T14:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-18T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-19T15:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-21T19:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-22T14:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-22T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-24T14:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-24T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-25T14:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-25T20:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-26T15:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-28T19:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-29T14:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,137,137,39,113,137","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-11-30T19:00:00-05:00""",804
"""1hr, 30mins""","""A Doll's House: Part 2""","""Standard"",""Orchestra"",""Orchestra"",""Orchestra""","""John Golden Theatre""",TRUE,"""252 West 45th Street""","39,39,89,127,113,147,147,39,113,147","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","""2017-12-01T20:00:00-05:00""",804
